icd10Code;icd10Title;;;;;;
P25;Rozedma śródmiąższowa i stany pokrewne rozpoczynające się w okresie okołoporodowym;;;;;;
P25;Rozedma śródmiąższowa i stany pokrewne rozpoczynające się w okresie okołoporodowym;;;;;;
P25;Rozedma śródmiąższowa i stany pokrewne rozpoczynające się w okresie okołoporodowym;;;;;;
P25.0;Rozedma śródmiąższowa rozpoczynająca się w okresie okołoporodowym;;;;;;
J98.3;Rozedma wyrównawcza;;;;;;
O90.1;Rozejście się rany krocza;;;;;;
O90.0;Rozejście się rany po cięciu cesarskim;;;;;;
S83.3;Rozerwanie chrząstki stawowej kolana, świeże;;;;;;
M62.0;Rozerwanie mięśni;;;;;;
T81.3;Rozerwanie rany operacyjnej, niesklasyfikowane gdzie indziej;;;;;;
E01.0;Rozlane (endemiczne) wole z powodu niedoboru jodu;;;;;;
M35.4;Rozlane (eozynofilowe) zapalenie powięzi;;;;;;
H60.1;Rozlane zapalenie ucha zewnętrznego;;;;;;
N60.1;Rozlane zwyrodnienie torbielowate piersi;;;;;;
S06.2;Rozlany uraz mózgu;;;;;;
S06.2;Rozlany uraz mózgu;;;;;;
S06.2;Rozlany uraz mózgu;;;;;;
S06.2;Rozlany uraz mózgu;;;;;;
S06.2;Rozlany uraz mózgu;;;;;;
S06.2;Rozlany uraz mózgu;;;;;;
S06.2;Rozlany uraz mózgu;;;;;;
M94.2;Rozmiękanie chrząstki;;;;;;
M94.2;Rozmiękanie chrząstki;;;;;;
M94.2;Rozmiękanie chrząstki;;;;;;
M22.4;Rozmiękanie chrząstki rzepki;;;;;;
P91.2;Rozmiękanie istoty białej mózgu noworodkowe;;;;;;
N85.0;Rozrost gruczołowy błony śluzowej macicy;;;;;;
N40;Rozrost gruczołu krokowego;;;;;;
K38.0;Rozrost wyrostka robaczkowego;;;;;;
K13.6;Rozrost z podrażnienia śluzówki jamy ustnej;;;;;;
K13.6;Rozrost z podrażnienia śluzówki jamy ustnej;;;;;;
K13.6;Rozrost z podrażnienia śluzówki jamy ustnej;;;;;;
K13.6;Rozrost z podrażnienia śluzówki jamy ustnej;;;;;;
K13.6;Rozrost z podrażnienia śluzówki jamy ustnej;;;;;;
B00.7;Rozsiana opryszczka pospolita;;;;;;
B00.7;Rozsiana opryszczka pospolita;;;;;;
P60;Rozsiane wykrzepianie śródnaczyniowe u płodu i noworodka;;;;;;
D65;Rozsiane wykrzepianie wewnątrznaczyniowe [zespół odwłóknienia];;;;;;
O26.7;Rozstęp spojenia łonowego podczas ciąży, porodu i w połogu;;;;;;
L90.6;Rozstępy skórne;;;;;;
L90.6;Rozstępy skórne;;;;;;
L90.6;Rozstępy skórne;;;;;;
J47;Rozstrzenie oskrzeli;;;;;;
Q00.1;Rozszczep czaszki i kręgosłupa;;;;;;
Q35.7;Rozszczep języczka podniebienia;;;;;;
Q05;Rozszczep kręgosłupa;;;;;;
Q05;Rozszczep kręgosłupa;;;;;;
Q05.8;Rozszczep kręgosłupa krzyżowego bez wodogłowia;;;;;;
Q05.9;Rozszczep kręgosłupa, nieokreślony;;;;;;
Q35;Rozszczep podniebienia;;;;;;
Q35.3;Rozszczep podniebienia miękkiego;;;;;;
Q35.1;Rozszczep podniebienia twardego;;;;;;
Q00.2;Rozszczep potylicy;;;;;;
Q72.7;Rozszczep stopy;;;;;;
Q36;Rozszczep wargi;;;;;;
Q36;Rozszczep wargi;;;;;;
Q35-Q37;Rozszczep wargi i podniebienia;;;;;;
Q35-Q37;Rozszczep wargi i podniebienia;;;;;;
Q35-Q37;Rozszczep wargi i podniebienia;;;;;;
Q35-Q37;Rozszczep wargi i podniebienia;;;;;;
Q35-Q37;Rozszczep wargi i podniebienia;;;;;;
Q35-Q37;Rozszczep wargi i podniebienia;;;;;;
Q36.9;Rozszczep wargi, jednostronny;;;;;;
Q36.0;Rozszczep wargi, obustronny;;;;;;
H33.1;Rozwarstwienie siatkówki i torbiele siatkówki;;;;;;
I67.0;Rozwarstwienie tętnic mózgowych, niepęknięte;;;;;;
P96.4;Rozwiązanie ciąży, stany dotyczące płodu i noworodka;;;;;;
A46;Róża;;;;;;
A46;Róża;;;;;;
A46;Róża;;;;;;
A46;Róża;;;;;;
A46;Róża;;;;;;
H52.3;Różnowzroczność i różnica wielkości obrazów na siatkówce;;;;;;
H52.3;Różnowzroczność i różnica wielkości obrazów na siatkówce;;;;;;
B06;Różyczka;;;;;;
B06;Różyczka;;;;;;
B06.9;Różyczka bez powikłań;;;;;;
B06.8;Różyczka z innymi powikłaniami;;;;;;
L52;Rumień guzowaty;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
R21;Rumień i inne nieswoiste wysypki skórne;;;;;;
B08.2;Rumień nagły [choroba szósta];;;;;;
L54.0;Rumień obrączkowaty w przebiegu ostrej gorączki reumatycznej (I00+);;;;;;
L59.0;Rumień oparzeniowy [dermatitis ab igne];;;;;;
P83.1;Rumień toksyczny noworodkowy;;;;;;
L51;Rumień wielopostaciowy;;;;;;
L51;Rumień wielopostaciowy;;;;;;
L51;Rumień wielopostaciowy;;;;;;
L51;Rumień wielopostaciowy;;;;;;
B08.3;Rumień zakaźny [choroba piąta];;;;;;
Z39.2;Rutynowa obserwacja po porodzie;;;;;;
Z10.8;Rutynowa ogólna kontrola stanu zdrowia innych określonych grup ludności;;;;;;
Z10.1;Rutynowa ogólna kontrola stanu zdrowia mieszkańców zakładu;;;;;;
Z10;Rutynowa ogólna kontrola stanu zdrowia określonych grup ludności;;;;;;
Z10;Rutynowa ogólna kontrola stanu zdrowia określonych grup ludności;;;;;;
Z10.3;Rutynowa ogólna kontrola stanu zdrowia sportowców;;;;;;
Z10.2;Rutynowa ogólna kontrola stanu zdrowia żołnierzy;;;;;;
Z00.1;Rutynowe badanie stanu zdrowia dzieci;;;;;;
Z41.2;Rutynowe lub rytualne obrzezanie;;;;;;
M54.3;Rwa kulszowa;;;;;;
M54.4;Rwa kulszowa z bólem lędźwiowo-krzyżowym;;;;;;
L85.0;Rybia łuska nabyta;;;;;;
Q80.0;Rybia łuska, pospolita;;;;;;
Q80.1;Rybia łuska, związana z chromosomem X;;;;;;
A54;Rzeżączka;;;;;;
A54;Rzeżączka;;;;;;
A54;Rzeżączka;;;;;;
A54;Rzeżączka;;;;;;
A54;Rzeżączka;;;;;;
A54;Rzeżączka;;;;;;
A54;Rzeżączka;;;;;;
A54;Rzeżączka;;;;;;
A54;Rzeżączka;;;;;;
O98.2;Rzeżączka wikłająca ciążę, poród i połóg;;;;;;
A54.3;Rzeżączkowe zakażenie narządu wzroku;;;;;;
A54.6;Rzeżączkowe zakażenie odbytu i odbytnicy;;;;;;
A54.6;Rzeżączkowe zakażenie odbytu i odbytnicy;;;;;;
A54.4;Rzeżączkowe zakażenie układu mięśniowo-szkieletowego;;;;;;
A54.5;Rzeżączkowe zapalenie gardła;;;;;;
A59;Rzęsistkowica;;;;;;
O15;Rzucawka;;;;;;
O15.0;Rzucawka w ciąży;;;;;;
O15.1;Rzucawka w czasie porodu;;;;;;
O15.2;Rzucawka w połogu;;;;;;
O15.9;Rzucawka, nieokreślona co do czasu wystąpienia;;;;;;
F65.5;Sadomasochizm;;;;;;
D69.3;Samoistna plamica małopłytkowa;;;;;;
I95.0;Samoistne niedociśnienie tętnicze;;;;;;
M66;Samoistne pęknięcie błony maziowej i ścięgna;;;;;;
M66;Samoistne pęknięcie błony maziowej i ścięgna;;;;;;
M66;Samoistne pęknięcie błony maziowej i ścięgna;;;;;;
M66.5;Samoistne pęknięcie nieokreślonego ścięgna;;;;;;
Z91.5;Samouszkodzenia w wywiadzie;;;;;;
R06.2;Sapanie;;;;;;
D86;Sarkoidoza;;;;;;
D86;Sarkoidoza;;;;;;
D86;Sarkoidoza;;;;;;
D86;Sarkoidoza;;;;;;
D86;Sarkoidoza;;;;;;
D86.8;Sarkoidoza innych narządów oraz wielonarządowa;;;;;;
D86.0;Sarkoidoza płucna;;;;;;
D86.3;Sarkoidoza skórna;;;;;;
D86.1;Sarkoidoza węzłów chłonnych;;;;;;
B65;Schistosomatoza [bilharcjoza];;;;;;
B65;Schistosomatoza [bilharcjoza];;;;;;
B65;Schistosomatoza [bilharcjoza];;;;;;
B65;Schistosomatoza [bilharcjoza];;;;;;
B65.0;Schistosomatoza wywołana przez Schistosoma haematobium [schistosomatoza moczowa];;;;;;
B65.2;Schistosomatoza wywołana przez Schistosoma japonicum;;;;;;
B65.1;Schistosomatoza wywołana przez Schistosoma mansoni [schistosomatoza jelitowa];;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20;Schizofrenia;;;;;;
F20.8;Schizofrenia innego rodzaju;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
F20-F29;Schizofrenia, zaburzenia schizotypowe i urojeniowe;;;;;;
Q33.2;Sekwestracja płuca;;;;;;
R40.0;Senność;;;;;;
R40;Senność, osłupienie i śpiączka;;;;;;
R40;Senność, osłupienie i śpiączka;;;;;;
R40;Senność, osłupienie i śpiączka;;;;;;
Q24.2;Serce trójprzedsionkowe;;;;;;
M05;Serododatnie reumatoidalne zapalenie stawów;;;;;;
M06.0;Seroujemne reumatoidalne zapalenie stawów;;;;;;
M06.0;Seroujemne reumatoidalne zapalenie stawów;;;;;;
M06.0;Seroujemne reumatoidalne zapalenie stawów;;;;;;
M06.0;Seroujemne reumatoidalne zapalenie stawów;;;;;;
M06.0;Seroujemne reumatoidalne zapalenie stawów;;;;;;
Z51.0;Sesja radioterapii;;;;;;
E75.3;Sfingolipidoza, nieokreślona;;;;;;
E75.3;Sfingolipidoza, nieokreślona;;;;;;
E75.3;Sfingolipidoza, nieokreślona;;;;;;
E75.3;Sfingolipidoza, nieokreślona;;;;;;
E75.3;Sfingolipidoza, nieokreślona;;;;;;
C69.2;Siatkówka;;;;;;
C69.2;Siatkówka;;;;;;
C69.2;Siatkówka;;;;;;
C69.2;Siatkówka;;;;;;
C69.2;Siatkówka;;;;;;
C69.2;Siatkówka;;;;;;
R23.0;Sinica;;;;;;
Z65.0;Skazanie w postępowaniu cywilnym lub karnym bez uwięzienia;;;;;;
D68.3;Skazy krwotoczne zależne od obecności antykoagulantów krążących;;;;;;
D68.3;Skazy krwotoczne zależne od obecności antykoagulantów krążących;;;;;;
D68.3;Skazy krwotoczne zależne od obecności antykoagulantów krążących;;;;;;
D68.3;Skazy krwotoczne zależne od obecności antykoagulantów krążących;;;;;;
D68.3;Skazy krwotoczne zależne od obecności antykoagulantów krążących;;;;;;
M41;Skolioza;;;;;;
Q67.3;Skośnogłowie;;;;;;
D48.5;Skóra;;;;;;
D48.5;Skóra;;;;;;
D48.5;Skóra;;;;;;
D48.5;Skóra;;;;;;
D48.5;Skóra;;;;;;
Q82.1;Skóra pergaminowata barwnikowa;;;;;;
D23.1;Skóra powieki, łącznie z kątem oka;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
D04.9;Skóra, umiejscowienie nieokreślone;;;;;;
C84.8;Skórny chłoniak z komórek T, nieokreślony;;;;;;
C82.6;Skórny chłoniak z ośrodków rozmnażania;;;;;;
Z59.5;Skrajna bieda;;;;;;
P07.2;Skrajne wcześniactwo;;;;;;
P07.2;Skrajne wcześniactwo;;;;;;
P07.2;Skrajne wcześniactwo;;;;;;
P07.2;Skrajne wcześniactwo;;;;;;
P07.2;Skrajne wcześniactwo;;;;;;
P07.2;Skrajne wcześniactwo;;;;;;
P07.2;Skrajne wcześniactwo;;;;;;
P07.2;Skrajne wcześniactwo;;;;;;
P07.2;Skrajne wcześniactwo;;;;;;
P07.0;Skrajnie niska urodzeniowa masa ciała;;;;;;
P07.0;Skrajnie niska urodzeniowa masa ciała;;;;;;
P07.0;Skrajnie niska urodzeniowa masa ciała;;;;;;
P07.0;Skrajnie niska urodzeniowa masa ciała;;;;;;
P07.0;Skrajnie niska urodzeniowa masa ciała;;;;;;
S43.7;Skręcenie i naderwanie innych i nieokreślonych części obręczy barkowej;;;;;;
S93.6;Skręcenie i naderwanie innych i nieokreślonych części stopy;;;;;;
S93.6;Skręcenie i naderwanie innych i nieokreślonych części stopy;;;;;;
S93.6;Skręcenie i naderwanie innych i nieokreślonych części stopy;;;;;;
S93.6;Skręcenie i naderwanie innych i nieokreślonych części stopy;;;;;;
S93.6;Skręcenie i naderwanie innych i nieokreślonych części stopy;;;;;;
S83.6;Skręcenie i naderwanie innych, nieokreślonych części kolana;;;;;;
S63.5;Skręcenie i naderwanie nadgarstka;;;;;;
S63.5;Skręcenie i naderwanie nadgarstka;;;;;;
S63.5;Skręcenie i naderwanie nadgarstka;;;;;;
S63.5;Skręcenie i naderwanie nadgarstka;;;;;;
S63.5;Skręcenie i naderwanie nadgarstka;;;;;;
S63.5;Skręcenie i naderwanie nadgarstka;;;;;;
S33.5;Skręcenie i naderwanie odcinka lędźwiowego kręgosłupa;;;;;;
S23.3;Skręcenie i naderwanie odcinka piersiowego kręgosłupa;;;;;;
S13.4;Skręcenie i naderwanie odcinka szyjnego kręgosłupa;;;;;;
S13.4;Skręcenie i naderwanie odcinka szyjnego kręgosłupa;;;;;;
S13.4;Skręcenie i naderwanie odcinka szyjnego kręgosłupa;;;;;;
S13.4;Skręcenie i naderwanie odcinka szyjnego kręgosłupa;;;;;;
S13.4;Skręcenie i naderwanie odcinka szyjnego kręgosłupa;;;;;;
S13.4;Skręcenie i naderwanie odcinka szyjnego kręgosłupa;;;;;;
S63.6;Skręcenie i naderwanie palca (palców);;;;;;
S63.6;Skręcenie i naderwanie palca (palców);;;;;;
S63.6;Skręcenie i naderwanie palca (palców);;;;;;
S63.6;Skręcenie i naderwanie palca (palców);;;;;;
S63.6;Skręcenie i naderwanie palca (palców);;;;;;
S93.5;Skręcenie i naderwanie palca (palców) stopy;;;;;;
S43.5;Skręcenie i naderwanie stawu barkowo-obojczykowego;;;;;;
S73.1;Skręcenie i naderwanie stawu biodrowego;;;;;;
S73.1;Skręcenie i naderwanie stawu biodrowego;;;;;;
S73.1;Skręcenie i naderwanie stawu biodrowego;;;;;;
S73.1;Skręcenie i naderwanie stawu biodrowego;;;;;;
S73.1;Skręcenie i naderwanie stawu biodrowego;;;;;;
S33.6;Skręcenie i naderwanie stawu krzyżowo-biodrowego;;;;;;
S53.4;Skręcenie i naderwanie stawu łokciowego;;;;;;
S43.6;Skręcenie i naderwanie stawu mostkowo-obojczykowego;;;;;;
S43.4;Skręcenie i naderwanie stawu ramiennego;;;;;;
S93.4;Skręcenie i naderwanie stawu skokowego;;;;;;
S93.4;Skręcenie i naderwanie stawu skokowego;;;;;;
S93.4;Skręcenie i naderwanie stawu skokowego;;;;;;
S93.4;Skręcenie i naderwanie stawu skokowego;;;;;;
S93.4;Skręcenie i naderwanie stawu skokowego;;;;;;
S93.4;Skręcenie i naderwanie stawu skokowego;;;;;;
S83.5;Skręcenie i naderwanie w obrębie więzadła krzyżowego (przedniego) (tylnego) kolana;;;;;;
S83.5;Skręcenie i naderwanie w obrębie więzadła krzyżowego (przedniego) (tylnego) kolana;;;;;;
S83.5;Skręcenie i naderwanie w obrębie więzadła krzyżowego (przedniego) (tylnego) kolana;;;;;;
S83.5;Skręcenie i naderwanie w obrębie więzadła krzyżowego (przedniego) (tylnego) kolana;;;;;;
S83.5;Skręcenie i naderwanie w obrębie więzadła krzyżowego (przedniego) (tylnego) kolana;;;;;;
S83.5;Skręcenie i naderwanie w obrębie więzadła krzyżowego (przedniego) (tylnego) kolana;;;;;;
S83.5;Skręcenie i naderwanie w obrębie więzadła krzyżowego (przedniego) (tylnego) kolana;;;;;;
S83.4;Skręcenie i naderwanie w obrębie więzadła pobocznego (strzałkowego) (piszczelowego) kolana;;;;;;
S83.4;Skręcenie i naderwanie w obrębie więzadła pobocznego (strzałkowego) (piszczelowego) kolana;;;;;;
S83.4;Skręcenie i naderwanie w obrębie więzadła pobocznego (strzałkowego) (piszczelowego) kolana;;;;;;
S83.4;Skręcenie i naderwanie w obrębie więzadła pobocznego (strzałkowego) (piszczelowego) kolana;;;;;;
S83.4;Skręcenie i naderwanie w obrębie więzadła pobocznego (strzałkowego) (piszczelowego) kolana;;;;;;
S83.4;Skręcenie i naderwanie w obrębie więzadła pobocznego (strzałkowego) (piszczelowego) kolana;;;;;;
S83.4;Skręcenie i naderwanie w obrębie więzadła pobocznego (strzałkowego) (piszczelowego) kolana;;;;;;
S13.5;Skręcenie i naderwanie w okolicy tarczycy;;;;;;
S23.4;Skręcenie i naderwanie żeber i mostka;;;;;;
S23.4;Skręcenie i naderwanie żeber i mostka;;;;;;
S23.4;Skręcenie i naderwanie żeber i mostka;;;;;;
S23.4;Skręcenie i naderwanie żeber i mostka;;;;;;
S23.4;Skręcenie i naderwanie żeber i mostka;;;;;;
S23.4;Skręcenie i naderwanie żeber i mostka;;;;;;
S03.4;Skręcenie i naderwanie żuchwy;;;;;;
N83.5;Skręcenie jajnika, szypuły jajnika i jajowodu;;;;;;
N44;Skręt jądra;;;;;;
K56.2;Skręt jelita;;;;;;
K56.2;Skręt jelita;;;;;;
I23.6;Skrzeplina w przedsionku, uszku przedsionka i komorze jako powikłanie występujące w czasie ostrego zawału serca;;;;;;
H11.0;Skrzydlik;;;;;;
J34.2;Skrzywienie przegrody nosa;;;;;;
J38.5;Skurcz krtani;;;;;;
T73.0;Skutek głodu;;;;;;
T73.1;Skutek pragnienia;;;;;;
T15-T19;Skutki działania ciała obcego wnikającego drogą naturalnych otworów ciała;;;;;;
T15-T19;Skutki działania ciała obcego wnikającego drogą naturalnych otworów ciała;;;;;;
T70.4;Skutki działania cieczy pod wysokim ciśnieniem;;;;;;
T70;Skutki działania ciśnienia powietrza i wody;;;;;;
T70;Skutki działania ciśnienia powietrza i wody;;;;;;
T67;Skutki działania gorąca i światła;;;;;;
T67;Skutki działania gorąca i światła;;;;;;
T75;Skutki działania innych czynników zewnętrznych;;;;;;
T75.4;Skutki działania prądu elektrycznego;;;;;;
T73;Skutki innych niedoborów;;;;;;
T73;Skutki innych niedoborów;;;;;;
T75.0;Skutki uderzenia pioruna;;;;;;
T75.2;Skutki wibracji;;;;;;
T75.2;Skutki wibracji;;;;;;
T75.2;Skutki wibracji;;;;;;
T75.2;Skutki wibracji;;;;;;
R46.7;Słowotok i przepełnienie rozmowy wątkami pobocznymi przesłaniającymi przyczynę wizyty;;;;;;
F51.3;Somnambulizm [sennowłóctwo];;;;;;
B70.1;Sparganoza;;;;;;
G80.0;Spastyczne czterokończynowe mózgowe porażenie dziecięce;;;;;;
G80.1;Spastyczne dwukończynowe mózgowe porażenie dziecięce;;;;;;
G80.2;Spastyczne mózgowe porażenie dziecięce połowicze;;;;;;
G82.4;Spastyczne porażenie czterokończynowe;;;;;;
G81.1;Spastyczne porażenie połowicze;;;;;;
Z13.0;Specjalne badanie przesiewowe w kierunku chorób krwi, układu krwiotwórczego i określonych zaburzeń mechanizmów immunologicznych;;;;;;
Z11;Specjalne badanie przesiewowe w kierunku chorób zakaźnych i pasożytniczych;;;;;;
Z11;Specjalne badanie przesiewowe w kierunku chorób zakaźnych i pasożytniczych;;;;;;
Z11.0;Specjalne badanie przesiewowe w kierunku chorób zakaźnych przewodu pokarmowego;;;;;;
Z13.1;Specjalne badanie przesiewowe w kierunku cukrzycy;;;;;;
Z11.1;Specjalne badanie przesiewowe w kierunku gruźlicy układu oddechowego;;;;;;
Z11.2;Specjalne badanie przesiewowe w kierunku innych chorób bakteryjnych;;;;;;
Z13;Specjalne badanie przesiewowe w kierunku innych chorób i zaburzeń;;;;;;
Z13;Specjalne badanie przesiewowe w kierunku innych chorób i zaburzeń;;;;;;
Z13;Specjalne badanie przesiewowe w kierunku innych chorób i zaburzeń;;;;;;
Z13;Specjalne badanie przesiewowe w kierunku innych chorób i zaburzeń;;;;;;
Z13;Specjalne badanie przesiewowe w kierunku innych chorób i zaburzeń;;;;;;
Z13;Specjalne badanie przesiewowe w kierunku innych chorób i zaburzeń;;;;;;
Z11.6;Specjalne badanie przesiewowe w kierunku innych chorób pierwotniakowych i robaczyc;;;;;;
Z11.5;Specjalne badanie przesiewowe w kierunku innych chorób wirusowych;;;;;;
Z11.8;Specjalne badanie przesiewowe w kierunku innych chorób zakaźnych i pasożytniczych;;;;;;
Z13.8;Specjalne badanie przesiewowe w kierunku innych określonych chorób i zaburzeń;;;;;;
Z13.2;Specjalne badanie przesiewowe w kierunku niedoborów pokarmowych;;;;;;
Z12;Specjalne badanie przesiewowe w kierunku nowotworów;;;;;;
Z12;Specjalne badanie przesiewowe w kierunku nowotworów;;;;;;
Z12;Specjalne badanie przesiewowe w kierunku nowotworów;;;;;;
Z12.5;Specjalne badanie przesiewowe w kierunku nowotworu gruczołu krokowego;;;;;;
Z12.1;Specjalne badanie przesiewowe w kierunku nowotworu jelit;;;;;;
Z12.8;Specjalne badanie przesiewowe w kierunku nowotworu o innym umiejscowieniu;;;;;;
Z12.6;Specjalne badanie przesiewowe w kierunku nowotworu pęcherza moczowego;;;;;;
Z12.3;Specjalne badanie przesiewowe w kierunku nowotworu piersi;;;;;;
Z12.4;Specjalne badanie przesiewowe w kierunku nowotworu szyjki macicy;;;;;;
Z12.2;Specjalne badanie przesiewowe w kierunku nowotworu układu oddechowego;;;;;;
Z12.0;Specjalne badanie przesiewowe w kierunku nowotworu żołądka;;;;;;
Z13.4;Specjalne badanie przesiewowe w kierunku zaburzeń rozwojowych w dzieciństwie;;;;;;
Z13.3;Specjalne badanie przesiewowe w kierunku zaburzeń umysłowych i zaburzeń zachowania;;;;;;
Z11.4;Specjalne badanie przesiewowe w kierunku zakażenia ludzkim wirusem upośledzenia odporności [HIV];;;;;;
Z11.3;Specjalne badanie przesiewowe w kierunku zakażeń przenoszonych głównie drogą płciową;;;;;;
Z13.6;Specjalne badanie przesiewowe zaburzeń układu sercowo-naczyniowego;;;;;;
Z13.5;Specjalne badanie przesiewowe zaburzeń wzroku i słuchu;;;;;;
F40.2;Specyficzne (izolowane) postacie fobii;;;;;;
F80.0;Specyficzne zaburzenia artykulacji;;;;;;
F81.0;Specyficzne zaburzenia czytania;;;;;;
F81.1;Specyficzne zaburzenia ortograficzne;;;;;;
F82;Specyficzne zaburzenia rozwojowe funkcji motorycznych;;;;;;
F81;Specyficzne zaburzenia rozwoju umiejętności szkolnych;;;;;;
F81;Specyficzne zaburzenia rozwoju umiejętności szkolnych;;;;;;
F81;Specyficzne zaburzenia rozwoju umiejętności szkolnych;;;;;;
F81.2;Specyficzne zaburzenia umiejętności arytmetycznych;;;;;;
A25.0;Spiriloza;;;;;;
Q54;Spodziectwo;;;;;;
Q54;Spodziectwo;;;;;;
Q54;Spodziectwo;;;;;;
Q54.3;Spodziectwo kroczowe;;;;;;
Q54.1;Spodziectwo prąciowe;;;;;;
Q54.2;Spodziectwo prąciowo-mosznowe;;;;;;
Q54.0;Spodziectwo żołędne;;;;;;
Q54.0;Spodziectwo żołędne;;;;;;
Q54.0;Spodziectwo żołędne;;;;;;
Q54.0;Spodziectwo żołędne;;;;;;
Q54.0;Spodziectwo żołędne;;;;;;
C69.0;Spojówka;;;;;;
C69.0;Spojówka;;;;;;
C69.0;Spojówka;;;;;;
C69.0;Spojówka;;;;;;
C69.0;Spojówka;;;;;;
C69.0;Spojówka;;;;;;
M49.3;Spondylopatia w przebiegu innych chorób zakaźnych i pasożytniczych sklasyfikowanych gdzie indziej;;;;;;
B42;Sporotrychoza;;;;;;
B42;Sporotrychoza;;;;;;
B42.1;Sporotrychoza limfatyczno-skórna;;;;;;
B42.0;Sporotrychoza płucna (J99.8*);;;;;;
B42.7;Sporotrychoza rozsiana;;;;;;
R46.4;Spowolnienie i słaba reakcja na bodźce;;;;;;
T62.2;Spożycie innych części rośliny (roślin);;;;;;
K90.1;Sprue tropikalne;;;;;;
D07.1;Srom;;;;;;
D07.1;Srom;;;;;;
D07.1;Srom;;;;;;
D07.1;Srom;;;;;;
J46;Stan astmatyczny;;;;;;
J46;Stan astmatyczny;;;;;;
J46;Stan astmatyczny;;;;;;
G43.2;Stan migrenowy;;;;;;
G41;Stan padaczkowy;;;;;;
G41;Stan padaczkowy;;;;;;
G41;Stan padaczkowy;;;;;;
G41.1;Stan padaczkowy typu „petit mal”;;;;;;
G41.1;Stan padaczkowy typu „petit mal”;;;;;;
G41.1;Stan padaczkowy typu „petit mal”;;;;;;
G41.1;Stan padaczkowy typu „petit mal”;;;;;;
P00.1;Stan płodu i noworodka spowodowany chorobami nerek i dróg moczowych u matki;;;;;;
P00.2;Stan płodu i noworodka spowodowany chorobami zakaźnymi i pasożytniczymi u matki;;;;;;
P01.5;Stan płodu i noworodka spowodowany ciążą mnogą;;;;;;
P01.4;Stan płodu i noworodka spowodowany ciążą pozamaciczną;;;;;;
P03.4;Stan płodu i noworodka spowodowany cięciem cesarskim;;;;;;
P00-P04;Stan płodu i noworodka spowodowany czynnikami matczynymi oraz powikłaniami ciąży, czynności porodowej i porodu;;;;;;
P00-P04;Stan płodu i noworodka spowodowany czynnikami matczynymi oraz powikłaniami ciąży, czynności porodowej i porodu;;;;;;
P00-P04;Stan płodu i noworodka spowodowany czynnikami matczynymi oraz powikłaniami ciąży, czynności porodowej i porodu;;;;;;
P00-P04;Stan płodu i noworodka spowodowany czynnikami matczynymi oraz powikłaniami ciąży, czynności porodowej i porodu;;;;;;
P00-P04;Stan płodu i noworodka spowodowany czynnikami matczynymi oraz powikłaniami ciąży, czynności porodowej i porodu;;;;;;
P00-P04;Stan płodu i noworodka spowodowany czynnikami matczynymi oraz powikłaniami ciąży, czynności porodowej i porodu;;;;;;
